id,date,time,trading_hour,vol,vol_bucket,spot,target,target_move_pct,direction,target_hit,days_to_target,min_hit,days_to_min,max_profit_pct,days_to_max
40756,2026-02-09,09:22:56,RTH,18984,>=5000,420.8,436.49,3.72861216730038,Bullish,0,,1,2.0,3.6953436557784247,2
40757,2026-02-09,09:19:16,RTH,350000,>=5000,421.09,438.59,4.155881165546558,Bullish,0,,1,2.0,3.6239298258129264,2
40842,2026-02-11,08:43:23,RTH,36,20-49,424.78,397.21,6.490418569612504,Bearish,1,7.0,1,2.0,20.605960732614527,37
40843,2026-02-11,09:26:03,RTH,46,20-49,424.58,400.87,5.584342173441985,Bearish,1,3.0,1,2.0,20.568561872909697,37
40844,2026-02-11,13:47:57,AH,220,100-499,428.61,408.08,4.789902242131548,Bearish,1,3.0,1,1.0,21.3154149459882,37
40845,2026-02-11,14:09:00,AH,960,500-999,428.61,409.01,4.572921770374005,Bearish,1,3.0,1,1.0,21.3154149459882,37
40846,2026-02-11,09:50:42,RTH,47,20-49,424.6,409.17,3.6340084785680653,Bearish,1,3.0,1,2.0,20.572303344324077,37
40847,2026-02-11,13:55:08,AH,80,50-100,428.61,413.31,3.5696787289144,Bearish,1,2.0,1,1.0,21.3154149459882,37
40898,2026-02-12,14:25:51,AH,200,100-499,417.07,391.47,6.138058359507989,Bearish,1,11.0,1,2.0,19.1382741506222,36
40899,2026-02-12,13:44:16,AH,330,100-499,417.07,393.78,5.584194499724272,Bearish,1,11.0,1,2.0,19.1382741506222,36
40900,2026-02-12,13:52:46,AH,76,50-100,417.07,399.96,4.102428848874292,Bearish,1,6.0,1,2.0,19.1382741506222,36
40901,2026-02-12,13:45:53,AH,110,100-499,417.07,403.52,3.2488551082552117,Bearish,1,2.0,1,2.0,19.1382741506222,36
40903,2026-02-12,14:18:21,AH,900,500-999,417.07,436.09,4.560385546790703,Bullish,0,,0,,1.6759770682604254,1
40975,2026-02-13,14:31:58,AH,40,20-49,417.44,391.27,6.269164430816408,Bearish,1,10.0,1,1.0,19.209946339593714,35
40976,2026-02-13,14:36:42,AH,190,100-499,417.44,391.63,6.182924492142583,Bearish,1,10.0,1,1.0,19.209946339593714,35
40977,2026-02-13,13:57:19,AH,640,500-999,417.44,391.71,6.163760061326183,Bearish,1,10.0,1,1.0,19.209946339593714,35
40978,2026-02-13,14:03:43,AH,120,100-499,417.44,394.0,5.615178229206592,Bearish,1,10.0,1,1.0,19.209946339593714,35
40979,2026-02-13,14:18:16,AH,120,100-499,417.44,432.3,3.5597930241471865,Bullish,0,,0,,0.6947097398166509,7
40980,2026-02-13,13:46:15,AH,100,50-100,417.44,432.54,3.617286316596403,Bullish,0,,0,,0.6947097398166509,7
40981,2026-02-13,09:38:16,RTH,1,<10,420.58,433.05,2.964953159922019,Bullish,0,,0,,0.8274282083298697,0
40982,2026-02-13,13:57:05,AH,80,50-100,417.44,438.55,5.057014181678808,Bullish,0,,0,,0.6947097398166509,7
41122,2026-02-17,15:22:35,AH,60,50-100,410.63,382.16,6.933248910211132,Bearish,1,14.0,1,4.0,17.870102038331343,34
41123,2026-02-17,15:13:05,AH,180,100-499,410.63,382.98,6.733555755789879,Bearish,1,14.0,1,4.0,17.870102038331343,34
41124,2026-02-17,15:24:23,AH,72,50-100,410.63,383.85,6.521686189513668,Bearish,1,14.0,1,4.0,17.870102038331343,34
41125,2026-02-17,14:32:03,AH,38,20-49,410.63,384.37,6.395051506222145,Bearish,1,14.0,1,4.0,17.870102038331343,34
41126,2026-02-17,14:10:21,AH,100,50-100,410.63,387.14,5.720478289457665,Bearish,1,10.0,1,4.0,17.870102038331343,34
41127,2026-02-17,14:45:03,AH,756,500-999,410.63,388.32,5.433114969680735,Bearish,1,9.0,1,4.0,17.870102038331343,34
41128,2026-02-17,14:58:31,AH,45,20-49,410.63,388.81,5.3137861335021785,Bearish,1,9.0,1,4.0,17.870102038331343,34
41129,2026-02-17,15:25:22,AH,160,100-499,410.63,395.45,3.6967586391642127,Bearish,1,4.0,1,4.0,17.870102038331343,34
41130,2026-02-17,13:50:09,AH,40,20-49,410.63,397.03,3.3119840245476517,Bearish,1,4.0,1,4.0,17.870102038331343,34
41137,2026-02-17,11:33:47,RTH,1,<10,411.98,424.15,2.954026894509432,Bullish,0,,0,,2.029223830741931,6
41603,2026-02-23,14:36:17,AH,180,100-499,399.83,373.48,6.590300877873088,Bearish,1,19.0,1,6.0,15.651651952079632,30
41604,2026-02-23,14:12:55,AH,520,500-999,399.83,377.83,5.502338493859891,Bearish,1,19.0,1,6.0,15.651651952079632,30
41605,2026-02-23,14:06:47,AH,90,50-100,399.83,387.13,3.1763499487282068,Bearish,1,6.0,1,6.0,15.651651952079632,30
41607,2026-02-23,12:26:04,RTH,6,<10,395.21,410.54,3.8789504314162198,Bullish,1,1.0,1,1.0,6.358643844510676,2
41650,2026-02-24,13:47:12,AH,252,100-499,409.38,381.3,6.859152865308511,Bearish,1,17.0,1,4.0,17.619326786848404,29
41651,2026-02-24,14:30:27,AH,45,20-49,409.38,386.42,5.6084811177878695,Bearish,1,5.0,1,4.0,17.619326786848404,29
41652,2026-02-24,14:05:11,AH,36,20-49,409.38,390.65,4.5752112951292245,Bearish,1,4.0,1,4.0,17.619326786848404,29
41653,2026-02-24,14:04:02,AH,320,100-499,409.38,392.93,4.018271532561432,Bearish,1,4.0,1,4.0,17.619326786848404,29
41657,2026-02-24,09:35:51,RTH,310,100-499,404.85,422.2,4.285537853525988,Bullish,0,,1,1.0,3.826107530663357,1
41658,2026-02-24,09:58:09,RTH,20,20-49,404.71,432.96,6.980306886412493,Bullish,0,,1,1.0,3.8620237547603584,1
41659,2026-02-24,14:10:36,AH,18,10-19,409.38,434.19,6.060383995309982,Bullish,0,,0,,2.6772183149862303,1
41929,2026-02-25,14:15:09,AH,54,50-100,417.33,388.22,6.975295329834892,Bearish,1,4.0,1,1.0,19.188651666546853,28
41930,2026-02-25,13:53:16,AH,576,500-999,417.33,393.01,5.827522584046197,Bearish,1,3.0,1,1.0,19.188651666546853,28
41931,2026-02-25,14:48:02,AH,90,50-100,417.33,394.27,5.525603239642489,Bearish,1,3.0,1,1.0,19.188651666546853,28
41932,2026-02-25,13:54:21,AH,10,10-19,417.33,395.8,5.15898689286655,Bearish,1,3.0,1,1.0,19.188651666546853,28
41933,2026-02-25,06:55:31,RTH,4,<10,415.55,402.68,3.097100228612683,Bearish,1,2.0,1,2.0,18.84249789435688,28
41938,2026-02-25,14:04:35,AH,90,50-100,417.33,430.06,3.0503438525866864,Bullish,0,,0,,0.0,0
41939,2026-02-25,07:20:40,RTH,22,20-49,413.88,435.08,5.122257659224894,Bullish,0,,0,,0.9084794260262649,0
41940,2026-02-25,12:59:05,RTH,1,<10,417.22,439.88,5.431187383155162,Bullish,0,,0,,0.0,0
42081,2026-02-26,14:11:09,AH,360,100-499,408.58,378.86,7.273973273287966,Bearish,1,15.0,1,2.0,17.458025356111406,27
42082,2026-02-26,14:26:16,AH,72,50-100,408.58,380.73,6.816290567330747,Bearish,1,15.0,1,2.0,17.458025356111406,27
42083,2026-02-26,14:01:09,AH,180,100-499,408.58,381.1,6.725733026579853,Bearish,1,15.0,1,2.0,17.458025356111406,27
42084,2026-02-26,14:31:08,AH,180,100-499,408.58,391.47,4.187674384453462,Bearish,1,2.0,1,2.0,17.458025356111406,27
42192,2026-02-27,14:02:05,AH,252,100-499,402.51,375.37,6.742689622618069,Bearish,1,15.0,1,1.0,16.213261782315964,26
42193,2026-02-27,14:01:39,AH,18,10-19,402.51,377.8,6.138977913592203,Bearish,1,15.0,1,1.0,16.213261782315964,26
42194,2026-02-27,14:12:12,AH,36,20-49,402.51,380.4,5.493031229037791,Bearish,1,14.0,1,1.0,16.213261782315964,26
42195,2026-02-27,14:10:27,AH,54,50-100,402.51,382.47,4.978758291719451,Bearish,1,6.0,1,1.0,16.213261782315964,26
42196,2026-02-27,13:56:37,AH,72,50-100,402.51,386.9,3.8781645176517388,Bearish,1,2.0,1,1.0,16.213261782315964,26
42199,2026-02-27,08:51:05,RTH,1,<10,401.78,416.56,3.6786300960724847,Bullish,0,,1,8.0,3.633807887420517,8
42200,2026-02-27,13:52:46,AH,270,100-499,402.51,425.63,5.74395667188393,Bullish,0,,1,8.0,3.445855588700438,8
42406,2026-03-02,14:44:19,AH,380,100-499,403.32,379.45,5.918377467023705,Bearish,1,13.0,1,1.0,16.38153327382723,25
42407,2026-03-02,14:59:42,AH,19,10-19,403.32,379.5,5.905980362987204,Bearish,1,13.0,1,1.0,16.38153327382723,25
42408,2026-03-02,14:02:33,AH,1920,1000-2000,403.32,381.82,5.330754735693742,Bearish,1,5.0,1,1.0,16.38153327382723,25
42409,2026-03-02,14:20:20,AH,54,50-100,403.32,382.16,5.246454428245554,Bearish,1,5.0,1,1.0,16.38153327382723,25
42410,2026-03-02,14:32:30,AH,90,50-100,403.32,387.14,4.011702866210455,Bearish,1,1.0,1,1.0,16.38153327382723,25
42411,2026-03-02,01:00:00,PM,212,100-499,401.8,389.51,3.0587356893977153,Bearish,1,0.0,1,0.0,16.065206570433055,25
42412,2026-03-02,01:00:00,PM,1115,1000-2000,401.8,389.8,2.9865604778496766,Bearish,1,0.0,1,0.0,16.065206570433055,25
42413,2026-03-02,01:00:00,PM,65,50-100,401.8,389.82,2.9815828770532646,Bearish,1,0.0,1,0.0,16.065206570433055,25
42414,2026-03-02,01:00:00,PM,11,10-19,401.8,389.84,2.976605276256853,Bearish,1,0.0,1,0.0,16.065206570433055,25
42415,2026-03-02,01:00:00,PM,9,<10,401.8,389.89,2.96416127426581,Bearish,1,0.0,1,0.0,16.065206570433055,25
42416,2026-03-02,01:00:00,PM,960,500-999,401.8,389.9,2.961672473867604,Bearish,1,0.0,1,0.0,16.065206570433055,25
42476,2026-03-02,13:49:44,AH,39,20-49,403.32,390.66,3.1389467420410515,Bearish,1,1.0,1,1.0,16.38153327382723,25
42661,2026-03-02,08:08:47,RTH,5,<10,402.69,415.84,3.265539248553472,Bullish,1,7.0,1,7.0,3.399615915487876,7
42662,2026-03-02,14:32:43,AH,62,50-100,403.32,416.69,3.314985619359319,Bullish,0,,1,7.0,3.238102085212271,7
42663,2026-03-02,14:24:04,AH,220,100-499,403.32,417.13,3.4240801348804926,Bullish,0,,1,7.0,3.238102085212271,7
42664,2026-03-02,08:30:05,RTH,16,10-19,400.21,417.44,4.305239749131711,Bullish,0,,1,7.0,4.040357145018402,7
43348,2026-03-03,14:20:06,AH,608,500-999,392.43,374.56,4.553678363020158,Bearish,1,13.0,1,12.0,14.061106439364984,24
43349,2026-03-03,13:45:44,AH,200,100-499,392.43,379.44,3.3101444843666408,Bearish,1,12.0,1,12.0,14.061106439364984,24
43478,2026-03-03,14:30:55,AH,200,100-499,392.43,404.15,2.9865198888973756,Bullish,1,1.0,1,1.0,6.102977175567138,6
43479,2026-03-03,11:37:08,RTH,3,<10,391.73,406.01,3.6453679830495425,Bullish,1,1.0,1,1.0,6.292577369636766,6
43480,2026-03-03,14:21:13,AH,112,100-499,392.43,410.45,4.59190174043778,Bullish,1,6.0,1,1.0,6.102977175567138,6
43481,2026-03-03,14:31:23,AH,44,20-49,392.43,413.37,5.335983487500955,Bullish,1,6.0,1,1.0,6.102977175567138,6
43482,2026-03-03,14:29:29,AH,160,100-499,392.43,414.57,5.641770506841981,Bullish,1,6.0,1,1.0,6.102977175567138,6
43483,2026-03-03,13:55:17,AH,66,50-100,392.43,415.95,5.993425579084163,Bullish,1,6.0,1,1.0,6.102977175567138,6
43484,2026-03-03,13:00:57,AH,2900,2000-4999,392.35,416.68,6.201095960239577,Bullish,0,,1,1.0,6.124611527992379,6
43485,2026-03-03,12:22:29,RTH,72,50-100,392.11,422.0,7.622860931881356,Bullish,0,,1,1.0,6.189567552492441,6
44146,2026-03-04,12:06:55,RTH,8,<10,406.54,347.15,14.608648595464171,Bearish,0,,1,2.0,17.04383332513406,23
44147,2026-03-04,13:51:28,AH,200,100-499,405.94,383.6,5.503276346258062,Bearish,1,3.0,1,3.0,16.921219884712027,23
44148,2026-03-04,14:29:24,AH,50,50-100,405.94,385.62,5.00566586195004,Bearish,1,3.0,1,3.0,16.921219884712027,23
44149,2026-03-04,13:56:38,AH,80,50-100,405.94,391.86,3.4684928807212847,Bearish,1,3.0,1,3.0,16.921219884712027,23
44262,2026-03-05,14:19:22,AH,50,50-100,405.55,383.89,5.340895080754537,Bearish,1,2.0,1,2.0,16.84132659351498,22
44263,2026-03-05,13:41:45,AH,120,100-499,405.55,389.45,3.9699173961287193,Bearish,1,2.0,1,2.0,16.84132659351498,22
44264,2026-03-05,13:58:54,AH,20,20-49,405.55,389.77,3.89101220564666,Bearish,1,2.0,1,2.0,16.84132659351498,22
44265,2026-03-05,13:50:24,AH,220,100-499,405.55,392.49,3.2203180865491317,Bearish,1,2.0,1,2.0,16.84132659351498,22
44271,2026-03-05,12:43:26,RTH,2,<10,403.87,421.96,4.479164087453878,Bullish,0,,1,4.0,3.097509924004784,4
44369,2026-03-06,14:07:03,AH,57,50-100,396.73,369.04,6.9795578857157246,Bearish,1,10.0,1,1.0,14.992564212436674,21
44370,2026-03-06,14:06:50,AH,160,100-499,396.73,369.97,6.745141532024296,Bearish,1,10.0,1,1.0,14.992564212436674,21
44371,2026-03-06,13:53:13,AH,50,50-100,396.73,376.57,5.081541602601272,Bearish,1,10.0,1,1.0,14.992564212436674,21
44372,2026-03-06,14:50:31,AH,160,100-499,396.73,377.48,4.85216646081718,Bearish,1,10.0,1,1.0,14.992564212436674,21
44373,2026-03-06,14:24:01,AH,760,500-999,396.73,381.83,3.755702870970189,Bearish,1,1.0,1,1.0,14.992564212436674,21
44374,2026-03-06,13:59:12,AH,60,50-100,396.73,384.95,2.9692738134247545,Bearish,1,1.0,1,1.0,14.992564212436674,21
44378,2026-03-06,13:50:50,AH,40,20-49,396.73,420.68,6.03685125904267,Bullish,0,,1,3.0,4.952968852891918,3
44379,2026-03-06,13:44:14,AH,1920,1000-2000,396.73,420.8,6.067098530486727,Bullish,0,,1,3.0,4.952968852891918,3
44380,2026-03-06,14:18:42,AH,200,100-499,396.73,420.95,6.10490761979179,Bullish,0,,1,3.0,4.952968852891918,3
44381,2026-03-06,13:51:21,AH,40,20-49,396.73,423.46,6.7375797141632745,Bullish,0,,1,3.0,4.952968852891918,3
44477,2026-03-09,14:31:07,AH,200,100-499,398.68,373.48,6.320858834152701,Bearish,1,9.0,1,8.0,15.408347546904789,20
44478,2026-03-09,01:00:00,PM,23,20-49,394.69,378.3,4.1526261116319105,Bearish,1,9.0,1,0.0,14.553193645645948,20
44479,2026-03-09,01:00:00,PM,15,10-19,394.69,378.71,4.048747117991339,Bearish,1,9.0,1,0.0,14.553193645645948,20
44480,2026-03-09,15:02:23,AH,228,100-499,398.68,386.36,3.0901976522524315,Bearish,1,8.0,1,8.0,15.408347546904789,20
44488,2026-03-09,07:23:33,RTH,4,<10,384.83,399.37,3.778291713224027,Bullish,1,0.0,1,0.0,8.198402757081865,2
44489,2026-03-09,07:07:42,RTH,13,10-19,383.62,400.69,4.449715864657732,Bullish,1,0.0,1,0.0,8.539678152879965,2
44490,2026-03-09,06:23:00,PM,0,<10,390.84,405.27,3.6920478968375825,Bullish,1,1.0,1,1.0,6.534621157015186,2
44997,2026-03-10,06:57:50,RTH,3500,2000-4999,406.11,360.0,11.35406663219325,Bearish,1,13.0,1,3.0,16.955997143631038,19
44998,2026-03-10,14:06:46,AH,300,100-499,399.23,372.56,6.6803596924078885,Bearish,1,8.0,1,7.0,15.524885404403479,19
44999,2026-03-10,13:48:43,AH,247,100-499,399.23,373.74,6.384790722140121,Bearish,1,8.0,1,7.0,15.524885404403479,19
45000,2026-03-10,13:47:42,AH,280,100-499,399.23,381.3,4.491145455000878,Bearish,1,7.0,1,7.0,15.524885404403479,19
45001,2026-03-10,14:39:03,AH,50,50-100,399.23,386.42,3.208676702652607,Bearish,1,7.0,1,7.0,15.524885404403479,19
45002,2026-03-10,13:54:11,AH,760,500-999,399.23,414.03,3.707136237256708,Bullish,1,1.0,1,1.0,4.2957476467395,1
45003,2026-03-10,14:01:26,AH,880,500-999,399.23,415.9,4.175537910477659,Bullish,1,1.0,1,1.0,4.2957476467395,1
45157,2026-03-11,14:24:15,AH,20,20-49,407.82,384.75,5.656907459173163,Bearish,1,6.0,1,1.0,17.304202834583883,18
45158,2026-03-11,14:12:05,AH,60,50-100,407.82,388.22,4.806041881222099,Bearish,1,6.0,1,1.0,17.304202834583883,18
45159,2026-03-11,13:55:29,AH,608,500-999,407.82,393.01,3.6315040949438484,Bearish,1,2.0,1,1.0,17.304202834583883,18
45160,2026-03-11,14:46:32,AH,110,100-499,407.82,394.27,3.322544259722429,Bearish,1,2.0,1,1.0,17.304202834583883,18
45162,2026-03-11,06:37:19,RTH,0,<10,410.34,396.98,3.255836623287995,Bearish,1,1.0,1,1.0,17.81205829312277,18
45164,2026-03-11,14:05:19,AH,100,50-100,407.82,430.06,5.453386297876516,Bullish,0,,0,,0.0,0
45463,2026-03-12,13:49:42,AH,80,50-100,395.01,369.29,6.511227563859136,Bearish,1,6.0,1,5.0,14.62241462241462,17
45464,2026-03-12,14:02:08,AH,80,50-100,395.01,373.12,5.541631857421328,Bearish,1,6.0,1,5.0,14.62241462241462,17
45465,2026-03-12,14:11:49,AH,400,100-499,395.01,378.86,4.088504088504083,Bearish,1,5.0,1,5.0,14.62241462241462,17
45466,2026-03-12,14:26:49,AH,80,50-100,395.01,380.73,3.6150983519404503,Bearish,1,5.0,1,5.0,14.62241462241462,17
45467,2026-03-12,14:00:16,AH,200,100-499,395.01,381.1,3.521429837219303,Bearish,1,5.0,1,5.0,14.62241462241462,17
45469,2026-03-12,14:19:17,AH,160,100-499,395.01,407.01,3.03789777473988,Bullish,0,,0,,2.2075418309227954,2
45471,2026-03-12,09:26:27,RTH,1,<10,399.3,413.12,3.4610568494866,Bullish,0,,0,,1.1094442740616364,2
45472,2026-03-12,06:22:55,PM,0,<10,406.5,447.4,10.061500615006144,Bullish,0,,0,,0.0,0
45516,2026-03-13,14:23:04,AH,1200,1000-2000,391.2,362.83,7.252044989775053,Bearish,1,10.0,1,4.0,13.79089979550102,16
45517,2026-03-13,13:47:12,AH,40,20-49,391.2,367.86,5.96625766871165,Bearish,1,5.0,1,4.0,13.79089979550102,16
45518,2026-03-13,14:33:07,AH,2400,2000-4999,391.2,368.51,5.800102249488752,Bearish,1,5.0,1,4.0,13.79089979550102,16
45519,2026-03-13,14:33:42,AH,60,50-100,391.2,369.6,5.521472392638029,Bearish,1,5.0,1,4.0,13.79089979550102,16
45520,2026-03-13,14:31:26,AH,120,100-499,391.2,370.21,5.365541922290391,Bearish,1,5.0,1,4.0,13.79089979550102,16
45521,2026-03-13,14:25:39,AH,280,100-499,391.2,375.37,4.046523517382409,Bearish,1,5.0,1,4.0,13.79089979550102,16
45522,2026-03-13,14:17:51,AH,20,20-49,391.2,377.8,3.4253578732106287,Bearish,1,5.0,1,4.0,13.79089979550102,16
45528,2026-03-13,09:03:28,RTH,1,<10,393.79,410.46,4.233220752177546,Bullish,0,,0,,2.5241908088900438,1
45828,2026-03-16,14:34:26,AH,8000,>=5000,395.56,369.47,6.59571240772575,Bearish,1,4.0,1,3.0,14.741126504196583,15
45829,2026-03-16,14:42:00,AH,150,100-499,395.56,369.66,6.547679239559099,Bearish,1,4.0,1,3.0,14.741126504196583,15
45830,2026-03-16,14:32:36,AH,240,100-499,395.56,370.76,6.269592476489031,Bearish,1,4.0,1,3.0,14.741126504196583,15
45831,2026-03-16,14:37:54,AH,160,100-499,395.56,371.35,6.120436849024164,Bearish,1,4.0,1,3.0,14.741126504196583,15
45832,2026-03-16,14:45:23,AH,60,50-100,395.56,382.16,3.3876023864900335,Bearish,1,3.0,1,3.0,14.741126504196583,15
45834,2026-03-16,14:38:03,AH,420,100-499,395.56,414.24,4.722418849226415,Bullish,0,,0,,1.8973107597851775,2
45835,2026-03-16,14:34:53,AH,780,500-999,395.56,414.34,4.747699464050959,Bullish,0,,0,,1.8973107597851775,2
45836,2026-03-16,14:45:37,AH,220,100-499,395.56,417.13,5.4530286176559795,Bullish,0,,0,,1.8973107597851775,2
45837,2026-03-16,14:33:54,AH,38,20-49,395.56,421.4,6.532510870664368,Bullish,0,,0,,1.8973107597851775,2
45838,2026-03-16,14:52:53,AH,95,50-100,395.56,421.92,6.663970067752051,Bullish,0,,0,,1.8973107597851775,2
46212,2026-03-17,14:13:58,AH,1000,1000-2000,399.27,376.5,5.70290780674731,Bearish,1,3.0,1,2.0,15.533348360758382,14
46213,2026-03-17,13:53:52,AH,940,500-999,399.27,377.23,5.520074135296908,Bearish,1,3.0,1,2.0,15.533348360758382,14
46214,2026-03-17,13:48:27,AH,200,100-499,399.27,379.44,4.966563979262149,Bearish,1,2.0,1,2.0,15.533348360758382,14
46215,2026-03-17,14:39:42,AH,200,100-499,399.27,382.98,4.0799459012698085,Bearish,1,2.0,1,2.0,15.533348360758382,14
46216,2026-03-17,14:12:32,AH,80,50-100,399.27,383.85,3.8620482380344026,Bearish,1,2.0,1,2.0,15.533348360758382,14
46217,2026-03-17,14:26:54,AH,40,20-49,399.27,384.37,3.7318105542615223,Bearish,1,2.0,1,2.0,15.533348360758382,14
46221,2026-03-17,14:31:31,AH,40,20-49,399.27,413.37,3.5314448869186323,Bullish,0,,0,,0.950485245925381,1
46222,2026-03-17,14:31:10,AH,160,100-499,399.27,414.57,3.8319933879329806,Bullish,0,,0,,0.950485245925381,1
46223,2026-03-17,13:56:56,AH,60,50-100,399.27,415.95,4.177624164099483,Bullish,0,,0,,0.950485245925381,1
46224,2026-03-17,14:12:22,AH,20,20-49,399.27,422.37,5.785558644526266,Bullish,0,,0,,0.950485245925381,1
46289,2026-03-18,13:49:17,AH,2024,2000-4999,392.78,406.55,3.505779316665828,Bullish,0,,0,,0.8758086513323369,5
46290,2026-03-18,14:22:13,AH,110,100-499,392.78,407.47,3.7400071286725534,Bullish,0,,0,,0.8758086513323369,5
46291,2026-03-18,13:48:51,AH,20,20-49,392.78,407.68,3.793472172717561,Bullish,0,,0,,0.8758086513323369,5
46292,2026-03-18,13:52:07,AH,360,100-499,392.78,415.58,5.804776210601357,Bullish,0,,0,,0.8758086513323369,5
46393,2026-03-19,13:49:13,AH,60,50-100,380.3,355.43,6.539574020510125,Bearish,1,7.0,1,1.0,11.320010518012099,12
46394,2026-03-19,14:02:27,AH,2200,2000-4999,380.3,356.78,6.184591112279789,Bearish,1,7.0,1,1.0,11.320010518012099,12
46395,2026-03-19,14:10:33,AH,60,50-100,380.3,365.92,3.781225348409149,Bearish,1,1.0,1,1.0,11.320010518012099,12
46396,2026-03-19,13:58:04,AH,60,50-100,380.3,366.28,3.6865632395477355,Bearish,1,1.0,1,1.0,11.320010518012099,12
46405,2026-03-19,10:29:38,RTH,5,<10,381.7,394.36,3.3167408959916234,Bullish,1,4.0,1,4.0,3.8040349019395174,4
46406,2026-03-19,13:59:30,AH,390,100-499,380.3,394.47,3.726005784906657,Bullish,1,4.0,1,4.0,4.186169135078389,4
46407,2026-03-19,14:10:18,AH,60,50-100,380.3,394.66,3.775966342361297,Bullish,1,4.0,1,4.0,4.186169135078389,4
46408,2026-03-19,13:01:20,AH,566,500-999,380.3,397.08,4.412306074151978,Bullish,0,,1,4.0,4.186169135078389,4
46409,2026-03-19,13:49:48,AH,480,100-499,380.3,407.83,7.239021824875092,Bullish,0,,1,4.0,4.186169135078389,4
46537,2026-03-20,14:24:03,AH,60,50-100,367.96,345.55,6.090335906076739,Bearish,1,11.0,1,6.0,8.346015871290351,11
46538,2026-03-20,14:20:48,AH,30,20-49,367.96,346.86,5.7343189477116985,Bearish,1,10.0,1,6.0,8.346015871290351,11
46539,2026-03-20,13:50:13,AH,60,50-100,367.96,351.11,4.579302098054127,Bearish,1,10.0,1,6.0,8.346015871290351,11
46544,2026-03-20,07:12:21,RTH,1,<10,370.48,383.6,3.5413517598790767,Bullish,1,1.0,1,1.0,6.947743797425801,3
46545,2026-03-20,14:04:50,AH,54,50-100,367.96,384.95,4.617349711925212,Bullish,1,1.0,1,1.0,7.680182960295452,3
46546,2026-03-20,06:51:40,RTH,0,<10,373.78,393.23,5.203595698004186,Bullish,1,3.0,1,1.0,6.003531815694568,3
46547,2026-03-20,08:29:45,RTH,6,<10,374.45,398.64,6.460141540926692,Bullish,0,,1,2.0,5.813860654480742,3
47429,2026-03-23,01:00:01,PM,2,<10,372.25,359.03,3.5513767629281467,Bearish,1,5.0,1,4.0,9.402283411685696,10
47430,2026-03-23,01:00:01,PM,15,10-19,372.25,359.05,3.5460040295500304,Bearish,1,5.0,1,4.0,9.402283411685696,10
47431,2026-03-23,01:00:01,PM,1,<10,372.25,359.1,3.5325721961047623,Bearish,1,5.0,1,4.0,9.402283411685696,10
47432,2026-03-23,01:00:01,PM,113,100-499,372.25,359.11,3.529885829415712,Bearish,1,5.0,1,4.0,9.402283411685696,10
47433,2026-03-23,01:00:00,PM,1240,1000-2000,372.25,359.12,3.527199462726661,Bearish,1,5.0,1,4.0,9.402283411685696,10
47434,2026-03-23,01:00:02,PM,1,<10,372.25,359.18,3.5110812625923424,Bearish,1,5.0,1,4.0,9.402283411685696,10
47435,2026-03-23,01:00:01,PM,1,<10,372.25,359.19,3.508394895903291,Bearish,1,5.0,1,4.0,9.402283411685696,10
47436,2026-03-23,01:00:01,PM,4,<10,372.25,359.2,3.5057085292142407,Bearish,1,5.0,1,4.0,9.402283411685696,10
47437,2026-03-23,01:00:00,PM,25,20-49,372.25,359.22,3.5003357958361243,Bearish,1,5.0,1,4.0,9.402283411685696,10
47438,2026-03-23,01:00:00,PM,5,<10,372.25,359.29,3.481531229012755,Bearish,1,5.0,1,4.0,9.402283411685696,10
47439,2026-03-23,01:00:00,PM,2,<10,372.25,359.33,3.4707857622565523,Bearish,1,5.0,1,4.0,9.402283411685696,10
47440,2026-03-23,01:00:02,PM,8,<10,372.25,359.39,3.454667562122234,Bearish,1,5.0,1,4.0,9.402283411685696,10
47441,2026-03-23,01:00:00,PM,50,50-100,372.25,359.45,3.4385493619879144,Bearish,1,5.0,1,4.0,9.402283411685696,10
47442,2026-03-23,01:00:00,PM,88,50-100,372.25,359.46,3.435862995298864,Bearish,1,5.0,1,4.0,9.402283411685696,10
47443,2026-03-23,01:00:02,PM,4,<10,372.25,359.47,3.433176628609798,Bearish,1,5.0,1,4.0,9.402283411685696,10
47444,2026-03-23,01:00:00,PM,139,100-499,372.25,359.48,3.4304902619207476,Bearish,1,4.0,1,4.0,9.402283411685696,10
47445,2026-03-23,01:00:00,PM,673,500-999,372.25,359.5,3.4251175285426463,Bearish,1,4.0,1,4.0,9.402283411685696,10
47446,2026-03-23,01:00:12,PM,50,50-100,372.25,359.53,3.4170584284754946,Bearish,1,4.0,1,4.0,9.402283411685696,10
47447,2026-03-23,01:00:01,PM,1,<10,372.25,359.55,3.411685695097378,Bearish,1,4.0,1,4.0,9.402283411685696,10
47448,2026-03-23,01:00:01,PM,43,20-49,372.25,359.56,3.408999328408327,Bearish,1,4.0,1,4.0,9.402283411685696,10
47449,2026-03-23,01:00:01,PM,30,20-49,372.25,359.58,3.4036265950302256,Bearish,1,4.0,1,4.0,9.402283411685696,10
47450,2026-03-23,01:00:00,PM,104,100-499,372.25,359.59,3.400940228341175,Bearish,1,4.0,1,4.0,9.402283411685696,10
47451,2026-03-23,01:00:01,PM,161,100-499,372.25,359.6,3.398253861652109,Bearish,1,4.0,1,4.0,9.402283411685696,10
47452,2026-03-23,01:00:14,PM,22,20-49,372.25,359.61,3.3955674949630588,Bearish,1,4.0,1,4.0,9.402283411685696,10
